antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'shooting_Standard_SoT%_category=Low', 'shooting_Standard_Gls_category=Low'})","frozenset({'passing_Ast_category=Low', 'passing_xAG_category=Low', 'shooting_Expected_xG_category=Low'})",0.32578397212543553,0.2700348432055749,0.22996515679442509,0.7058823529411765,2.6140417457305505,1.0,0.1419921329626437,2.4818815331010455,0.9158053402239448,0.6285714285714286,0.5970798820721607,0.7787476280834915
"frozenset({'shooting_Standard_Gls_category=Low', 'shooting_Expected_xG_category=Low'})","frozenset({'shooting_Standard_SoT%_category=Low', 'passing_xAG_category=Low'})",0.3344947735191638,0.25609756097560976,0.23519163763066203,0.703125,2.7455357142857144,1.0,0.14952834197331522,2.5057766367137355,0.955322862129145,0.6617647058823529,0.600922131147541,0.8107461734693877
frozenset({'shooting_Standard_SoT%_category=Low'}),"frozenset({'shooting_Standard_Gls_category=Low', 'passing_xAG_category=Low', 'shooting_Expected_xG_category=Low'})",0.3344947735191638,0.2770034843205575,0.23519163763066203,0.703125,2.5383254716981134,1.0,0.14253541987883792,2.4353566843939114,0.9106457242582898,0.6250000000000001,0.5893825301204819,0.7760908018867925
frozenset({'shooting_Standard_SoT%_category=Low'}),"frozenset({'passing_xAG_category=Low', 'shooting_Expected_xG_category=Low'})",0.3344947735191638,0.2787456445993031,0.23519163763066203,0.703125,2.5224609375,1.0,0.14195267637096481,2.4294883550339264,0.9069226294357186,0.6221198156682027,0.5883907004830917,0.7734375
"frozenset({'shooting_Standard_Gls_category=Low', 'passing_Ast_category=Low'})",frozenset({'shooting_Standard_SoT%_category=Low'}),0.397212543554007,0.3344947735191638,0.2787456445993031,0.7017543859649122,2.0979532163742687,1.0,0.14588012480423457,2.23139987702398,0.8682080924855491,0.6153846153846153,0.5518508312666482,0.7675438596491228
"frozenset({'shooting_Standard_Gls_category=Low', 'passing_xAG_category=Low'})","frozenset({'shooting_Standard_SoT%_category=Low', 'passing_Ast_category=Low', 'shooting_Expected_xG_category=Low'})",0.3310104529616725,0.24912891986062718,0.22996515679442509,0.6947368421052631,2.7886639676113356,1.0,0.14750088018550667,2.4597500901117377,0.9587673611111109,0.6567164179104478,0.5934546342654781,0.808906882591093
frozenset({'passing_Ast_category=Low'}),frozenset({'passing_xAG_category=Low'}),0.524390243902439,0.37456445993031356,0.3623693379790941,0.6910299003322259,1.844889129259059,1.0,0.1659513894790516,2.0242591135588777,0.9628944773175543,0.6753246753246754,0.5059920969100213,0.8292358803986711
"frozenset({'passing_Ast_category=Low', 'passing_xAG_category=Low'})",frozenset({'shooting_Standard_SoT%_category=Low'}),0.3623693379790941,0.3344947735191638,0.24912891986062718,0.6875,2.0553385416666665,1.0,0.12791827022302077,2.1296167247386757,0.8052657724788871,0.5564202334630349,0.5304319371727748,0.7161458333333333
"frozenset({'shooting_Standard_Gls_category=Low', 'shooting_Expected_xG_category=Low'})","frozenset({'shooting_Standard_SoT%_category=Low', 'passing_Ast_category=Low', 'passing_xAG_category=Low'})",0.3344947735191638,0.24912891986062718,0.22996515679442509,0.6874999999999999,2.759615384615384,1.0,0.14663283516857067,2.402787456445992,0.9581151832460733,0.6502463054187192,0.5838167053364268,0.8052884615384615
frozenset({'shooting_Standard_SoT%_category=Low'}),"frozenset({'shooting_Standard_Gls_category=Low', 'passing_Ast_category=Low', 'passing_xAG_category=Low', 'shooting_Expected_xG_category=Low'})",0.3344947735191638,0.2682926829268293,0.22996515679442509,0.6874999999999999,2.5624999999999996,1.0,0.1402226565819665,2.3414634146341453,0.9162303664921466,0.616822429906542,0.5729166666666665,0.7723214285714285
frozenset({'shooting_Standard_SoT%_category=Low'}),"frozenset({'passing_Ast_category=Low', 'passing_xAG_category=Low', 'shooting_Expected_xG_category=Low'})",0.3344947735191638,0.2700348432055749,0.22996515679442509,0.6874999999999999,2.5459677419354834,1.0,0.1396399130740934,2.3358885017421596,0.9124226558781533,0.613953488372093,0.5718973747016705,0.7695564516129032
frozenset({'shooting_Expected_xG_category=High'}),frozenset({'passing_xAG_category=High'}),0.32752613240418116,0.313588850174216,0.22473867595818817,0.6861702127659576,2.1881205673758872,1.0,0.12203013269555296,2.1872084096143634,0.8074466803229305,0.5397489539748955,0.5427961982935524,0.7014184397163121
frozenset({'shooting_Expected_xG_category=Low'}),"frozenset({'shooting_Standard_SoT%_category=Low', 'shooting_Standard_Gls_category=Low', 'passing_xAG_category=Low'})",0.343205574912892,0.25435540069686413,0.23519163763066203,0.6852791878172589,2.6941798205966205,1.0,0.14789544610229577,2.3692255816567385,0.9574221436290401,0.6490384615384615,0.577921153754922,0.8049683610319172
frozenset({'shooting_Expected_xG_category=Low'}),"frozenset({'shooting_Standard_SoT%_category=Low', 'passing_xAG_category=Low'})",0.343205574912892,0.25609756097560976,0.23519163763066203,0.6852791878172589,2.675852066715011,1.0,0.14729752698223847,2.363690007867821,0.9535514294134982,0.6459330143540671,0.5769326787051677,0.8018232673780172
frozenset({'passing_xAG_category=Low'}),frozenset({'shooting_Standard_SoT%_category=Low'}),0.37456445993031356,0.3344947735191638,0.25609756097560976,0.6837209302325582,2.0440406976744185,1.0,0.13080770678289164,2.1041709366673502,0.8166676141208572,0.5653846153846154,0.5247534396688178,0.7246729651162791
"frozenset({'passing_Ast_category=Low', 'passing_xAG_category=Low'})","frozenset({'shooting_Standard_SoT%_category=Low', 'shooting_Standard_Gls_category=Low'})",0.3623693379790941,0.32578397212543553,0.24738675958188153,0.6826923076923076,2.095536816125051,1.0,0.1293326372785878,2.124802027241051,0.8199030247056106,0.5612648221343873,0.5293679189028025,0.7210252982311806
frozenset({'passing_Ast_category=High'}),frozenset({'shooting_Expected_xG_category=High'}),0.30139372822299654,0.32752613240418116,0.20557491289198607,0.6820809248554913,2.082523674824745,1.0,0.10686059075623111,2.1152359835286667,0.7440720233315018,0.48559670781892994,0.5272395100182695,0.6548702496617882
"frozenset({'passing_Ast_category=Low', 'Pos=DF'})",frozenset({'passing_xAG_category=Low'}),0.2229965156794425,0.37456445993031356,0.15156794425087108,0.6796875,1.814607558139535,1.0,0.068041374789059,1.9525792470468262,0.5777537240348436,0.33984375,0.48785689415041783,0.5421693313953488
frozenset({'passing_xAG_category=Low'}),"frozenset({'shooting_Standard_SoT%_category=Low', 'shooting_Standard_Gls_category=Low'})",0.37456445993031356,0.32578397212543553,0.25435540069686413,0.6790697674418605,2.0844173610247485,1.0,0.13232830312374805,2.10081805787002,0.8318197428168048,0.5703125,0.5239949522264288,0.7299092152717325
"frozenset({'passing_xAG_category=High', 'passing_Ast_category=High'})","frozenset({'shooting_Standard_Gls_category=High', 'shooting_Expected_xG_category=High'})",0.2421602787456446,0.2682926829268293,0.16376306620209058,0.6762589928057553,2.520601700457815,1.0,0.09879323531911276,2.2601626016260155,0.7960381511371973,0.47236180904522607,0.5575539568345322,0.6433243015976828
"frozenset({'shooting_Standard_Gls_category=Low', 'passing_Ast_category=Low'})","frozenset({'passing_xAG_category=Low', 'shooting_Expected_xG_category=Low'})",0.397212543554007,0.2787456445993031,0.2682926829268293,0.6754385964912281,2.423135964912281,1.0,0.15757141643093886,2.2222431490724177,0.9743262517828994,0.6581196581196582,0.5500042376472581,0.818969298245614
"frozenset({'shooting_Standard_Gls_category=High', 'shooting_Expected_xG_category=High'})",frozenset({'passing_Ast_category=High'}),0.2682926829268293,0.30139372822299654,0.18118466898954705,0.6753246753246753,2.240672622175512,1.0,0.10032293702727968,2.1517073170731704,0.7567307692307692,0.4663677130044842,0.535252777148039,0.6382403723444185
frozenset({'shooting_Expected_xG_category=Low'}),"frozenset({'shooting_Standard_SoT%_category=Low', 'shooting_Standard_Gls_category=Low', 'passing_Ast_category=Low', 'passing_xAG_category=Low'})",0.343205574912892,0.24738675958188153,0.22996515679442509,0.6700507614213198,2.708515049688997,1.0,0.14506064174628805,2.280997051728759,0.9604131500683225,0.6376811594202898,0.5615952246662906,0.799814113105026
frozenset({'shooting_Expected_xG_category=Low'}),"frozenset({'shooting_Standard_SoT%_category=Low', 'passing_Ast_category=Low', 'passing_xAG_category=Low'})",0.343205574912892,0.24912891986062718,0.22996515679442509,0.6700507614213198,2.689574385005857,1.0,0.14446272262623072,2.2757169659608683,0.9564544650751546,0.6346153846153846,0.5605780442130802,0.7965638422491215
frozenset({'passing_xAG_category=High'}),frozenset({'shooting_Standard_Gls_category=High'}),0.313588850174216,0.3153310104529617,0.20905923344947736,0.6666666666666667,2.1141804788213627,1.0,0.11017494445725941,2.0540069686411155,0.7677664974619289,0.49792531120331945,0.5131467345207804,0.6648250460405156
frozenset({'passing_xAG_category=Low'}),"frozenset({'shooting_Standard_SoT%_category=Low', 'passing_Ast_category=Low'})",0.37456445993031356,0.28222996515679444,0.24912891986062718,0.6651162790697676,2.35664656904967,1.0,0.14341560538552126,2.143341076267906,0.9204277616533884,0.611111111111111,0.5334386994806956,0.7739161642262418
frozenset({'shooting_Standard_Gls_category=High'}),frozenset({'passing_xAG_category=High'}),0.3153310104529617,0.313588850174216,0.20905923344947736,0.6629834254143646,2.1141804788213627,1.0,0.11017494445725941,2.0367281658765064,0.7697201017811705,0.49792531120331945,0.5090164624056988,0.6648250460405156
frozenset({'passing_xAG_category=Low'}),"frozenset({'shooting_Standard_SoT%_category=Low', 'shooting_Standard_Gls_category=Low', 'passing_Ast_category=Low'})",0.37456445993031356,0.2787456445993031,0.24738675958188153,0.6604651162790698,2.369418604651163,1.0,0.14297854775461644,2.1242422796047924,0.9240848993683549,0.6094420600858369,0.5292439051791934,0.773982558139535
frozenset({'passing_Ast_category=High'}),frozenset({'shooting_Standard_Gls_category=High'}),0.30139372822299654,0.3153310104529617,0.19686411149825783,0.653179190751445,2.0714080413885605,1.0,0.10182532263351501,1.974128919860627,0.7403835543883653,0.4688796680497925,0.49344746944358636,0.6387442915083192
frozenset({'Pos=DF'}),frozenset({'shooting_Standard_Gls_category=Low'}),0.3641114982578397,0.5261324041811847,0.23519163763066203,0.645933014354067,1.227700497480909,1.0,0.043620779662251585,1.3383557773801678,0.29166920345002545,0.3590425531914894,0.25281452293836204,0.546476440951868
frozenset({'shooting_Standard_Gls_category=Low'}),frozenset({'shooting_Expected_xG_category=Low'}),0.5261324041811847,0.343205574912892,0.3344947735191638,0.6357615894039735,1.8524220929841664,1.0,0.15392319926185824,1.803199239784606,0.9710860906862745,0.6254071661237784,0.4454301122490207,0.8051904393720375
"frozenset({'passing_Ast_category=Low', 'passing_xAG_category=Low'})","frozenset({'shooting_Standard_SoT%_category=Low', 'shooting_Expected_xG_category=Low'})",0.3623693379790941,0.27526132404181186,0.22996515679442509,0.6346153846153846,2.3055014605647512,1.0,0.13021889303014483,1.9834953236750412,0.8880609372412651,0.564102564102564,0.49583949704142,0.7350292112950341
"frozenset({'passing_Ast_category=Low', 'passing_xAG_category=Low'})","frozenset({'shooting_Standard_SoT%_category=Low', 'shooting_Standard_Gls_category=Low', 'shooting_Expected_xG_category=Low'})",0.3623693379790941,0.27526132404181186,0.22996515679442509,0.6346153846153846,2.3055014605647512,1.0,0.13021889303014483,1.9834953236750412,0.8880609372412651,0.564102564102564,0.49583949704142,0.7350292112950341
frozenset({'shooting_Standard_Gls_category=Low'}),frozenset({'passing_xAG_category=Low'}),0.5261324041811847,0.37456445993031356,0.3310104529616725,0.6291390728476821,1.6796550130910213,1.0,0.1339399531377096,1.6864422598307618,0.8539086687306503,0.5810397553516818,0.40703573207400984,0.7564300015401202
frozenset({'passing_xAG_category=Low'}),"frozenset({'shooting_Standard_SoT%_category=Low', 'shooting_Expected_xG_category=Low'})",0.37456445993031356,0.27526132404181186,0.23519163763066203,0.6279069767441862,2.2811304091845748,1.0,0.13208852845123775,1.9477351916376313,0.897967605488497,0.5672268907563026,0.486583184257603,0.7411686782455108
frozenset({'passing_xAG_category=Low'}),"frozenset({'shooting_Standard_SoT%_category=Low', 'shooting_Standard_Gls_category=Low', 'shooting_Expected_xG_category=Low'})",0.37456445993031356,0.27526132404181186,0.23519163763066203,0.6279069767441862,2.2811304091845748,1.0,0.13208852845123775,1.9477351916376313,0.897967605488497,0.5672268907563026,0.486583184257603,0.7411686782455108
frozenset({'passing_xAG_category=High'}),"frozenset({'shooting_Standard_Gls_category=High', 'shooting_Expected_xG_category=High'})",0.313588850174216,0.2682926829268293,0.19686411149825783,0.6277777777777778,2.3398989898989897,1.0,0.11273051754907792,1.965780851838369,0.8342392525043799,0.5113122171945701,0.4912962962962963,0.6807720057720057
frozenset({'shooting_Expected_xG_category=High'}),frozenset({'passing_Ast_category=High'}),0.32752613240418116,0.30139372822299654,0.20557491289198607,0.6276595744680852,2.082523674824745,1.0,0.10686059075623111,1.8762568442010952,0.772986739264073,0.48559670781892994,0.4670239295378576,0.6548702496617882
"frozenset({'shooting_Standard_Gls_category=Low', 'passing_Ast_category=Low'})","frozenset({'shooting_Standard_SoT%_category=Low', 'shooting_Expected_xG_category=Low'})",0.397212543554007,0.27526132404181186,0.24912891986062718,0.6271929824561403,2.278536531201421,1.0,0.13979166919593536,1.9440049190407869,0.9308783701847286,0.588477366255144,0.48559800944669357,0.7661281367976904
frozenset({'shooting_Standard_Gls_category=High'}),"frozenset({'passing_xAG_category=High', 'shooting_Expected_xG_category=High'})",0.3153310104529617,0.22473867595818817,0.19686411149825783,0.6243093922651933,2.777934815195511,1.0,0.12599703772050164,2.0635632301701166,0.9347879934247562,0.5736040609137055,0.5154013284499347,0.7501391922566276
frozenset({'shooting_Standard_Gls_category=High'}),frozenset({'passing_Ast_category=High'}),0.3153310104529617,0.30139372822299654,0.19686411149825783,0.6243093922651933,2.0714080413885605,1.0,0.10182532263351501,1.8595255175240823,0.7554549753428358,0.4688796680497925,0.4622284068833441,0.6387442915083192
"frozenset({'shooting_Standard_Gls_category=Low', 'passing_Ast_category=Low'})","frozenset({'shooting_Standard_SoT%_category=Low', 'passing_xAG_category=Low'})",0.397212543554007,0.25609756097560976,0.24738675958188153,0.6228070175438596,2.431913116123642,1.0,0.14566159598878217,1.9722064662507086,0.9767971993812588,0.6094420600858367,0.4929536957146965,0.7943967060508413
frozenset({'shooting_Standard_Gls_category=Low'}),frozenset({'shooting_Standard_SoT%_category=Low'}),0.5261324041811847,0.3344947735191638,0.32578397212543553,0.619205298013245,1.8511658388520968,1.0,0.14979543274775703,1.7476745947583696,0.9703129915067631,0.6091205211726384,0.4278111022502686,0.7965818156732891
frozenset({'passing_xAG_category=Low'}),"frozenset({'shooting_Standard_SoT%_category=Low', 'passing_Ast_category=Low', 'shooting_Expected_xG_category=Low'})",0.37456445993031356,0.24912891986062718,0.22996515679442509,0.6139534883720931,2.4644007155635066,1.0,0.1366503174738069,1.9450274967465682,0.9500928505106778,0.584070796460177,0.48586845087141867,0.768515205724508
frozenset({'passing_xAG_category=Low'}),"frozenset({'shooting_Standard_SoT%_category=Low', 'shooting_Standard_Gls_category=Low', 'passing_Ast_category=Low', 'shooting_Expected_xG_category=Low'})",0.37456445993031356,0.24912891986062718,0.22996515679442509,0.6139534883720931,2.4644007155635066,1.0,0.1366503174738069,1.9450274967465682,0.9500928505106778,0.584070796460177,0.48586845087141867,0.768515205724508
frozenset({'Pos=DF'}),frozenset({'passing_Ast_category=Low'}),0.3641114982578397,0.524390243902439,0.2229965156794425,0.6124401913875598,1.1679092021809279,1.0,0.03205999830033143,1.2271906052393855,0.22609160958904106,0.3350785340314136,0.18513065881486926,0.5188446804113879
frozenset({'passing_Ast_category=Low'}),"frozenset({'shooting_Standard_Gls_category=Low', 'passing_xAG_category=Low'})",0.524390243902439,0.3310104529616725,0.3205574912891986,0.6112956810631228,1.846756425948592,1.0,0.14697883912637033,1.721075672295184,0.9640468227424748,0.5993485342019544,0.4189680232558138,0.7898583668473509
"frozenset({'shooting_Standard_Gls_category=High', 'shooting_Expected_xG_category=High'})","frozenset({'passing_xAG_category=High', 'passing_Ast_category=High'})",0.2682926829268293,0.2421602787456446,0.16376306620209058,0.6103896103896103,2.520601700457815,1.0,0.09879323531911276,1.9451219512195115,0.8244680851063829,0.47236180904522607,0.4858934169278995,0.6433243015976828
frozenset({'shooting_Standard_Gls_category=Low'}),"frozenset({'passing_Ast_category=Low', 'passing_xAG_category=Low'})",0.5261324041811847,0.3623693379790941,0.3205574912891986,0.6092715231788078,1.681355068772287,1.0,0.12990324029671352,1.6319022027992671,0.8551790281329921,0.5644171779141104,0.3872181811602068,0.7469434538970962
frozenset({'Pos=FW'}),frozenset({'shooting_Expected_xG_category=High'}),0.26480836236933797,0.32752613240418116,0.1602787456445993,0.6052631578947368,1.8479843225083987,1.0,0.07354708688948512,1.7036004645760743,0.6241500103029055,0.3709677419354838,0.4130079083719662,0.5473124300111982
"frozenset({'shooting_Standard_Gls_category=High', 'shooting_Expected_xG_category=High'})",frozenset({'shooting_Standard_SoT%_category=High'}),0.2682926829268293,0.3310104529616725,0.16202090592334495,0.6038961038961038,1.8244019138755978,1.0,0.07321322342143281,1.6889244302279087,0.6175627240143369,0.37051792828685265,0.4079071969696968,0.5466848940533151
frozenset({'shooting_Standard_Gls_category=High'}),frozenset({'shooting_Standard_SoT%_category=High'}),0.3153310104529617,0.3310104529616725,0.18989547038327526,0.6022099447513811,1.8193079383541724,1.0,0.08551760978037853,1.681765389082462,0.6577491420967855,0.416030534351145,0.4053867403314915,0.5879470776388485
frozenset({'passing_Ast_category=High'}),"frozenset({'passing_xAG_category=High', 'shooting_Expected_xG_category=High'})",0.30139372822299654,0.22473867595818817,0.18118466898954705,0.6011560693641619,2.6749115024420846,1.0,0.1134498415666088,1.943771145785992,0.8962929215422981,0.5252525252525253,0.48553614340455936,0.7036788098758794
frozenset({'passing_Ast_category=High'}),"frozenset({'shooting_Standard_Gls_category=High', 'shooting_Expected_xG_category=High'})",0.30139372822299654,0.2682926829268293,0.18118466898954705,0.6011560693641619,2.2406726221755124,1.0,0.10032293702727968,1.8345705196182398,0.7925858430845962,0.4663677130044842,0.4549132947976879,0.6382403723444185
frozenset({'shooting_Expected_xG_category=High'}),"frozenset({'passing_xAG_category=High', 'shooting_Standard_Gls_category=High'})",0.32752613240418116,0.20905923344947736,0.19686411149825783,0.601063829787234,2.8750886524822694,1.0,0.12839174932316771,1.9826248548199767,0.9698289696914119,0.5794871794871794,0.4956181460305559,0.7713652482269504
